"wg_id","name","surcharge","zipcode","carrier_type","distance","operation"
"60","RLM - EDC Moving Systems","125","78573","1","244.3","add"
"60","RLM - EDC Moving Systems","125","78574","1","245.5","add"
"60","RLM - EDC Moving Systems","125","78575","1","272.2","add"
"60","RLM - EDC Moving Systems","125","78576","1","257.2","add"
"60","RLM - EDC Moving Systems","125","78577","1","239.3","add"
"60","RLM - EDC Moving Systems","125","78578","1","288.1","add"
"60","RLM - EDC Moving Systems","125","78579","1","261.1","add"
"60","RLM - EDC Moving Systems","125","78580","1","237.4","add"
"60","RLM - EDC Moving Systems","125","78582","1","284.9","add"
"60","RLM - EDC Moving Systems","125","78583","1","274.2","add"
"60","RLM - EDC Moving Systems","125","78584","1","258.6","add"
"60","RLM - EDC Moving Systems","125","78585","1","252.4","add"
"60","RLM - EDC Moving Systems","125","78586","1","263.4","add"
"60","RLM - EDC Moving Systems","125","78588","1","223.7","add"
"60","RLM - EDC Moving Systems","125","78589","1","241.5","add"
"60","RLM - EDC Moving Systems","125","78590","1","244.3","add"
"60","RLM - EDC Moving Systems","125","78591","1","219.1","add"
"60","RLM - EDC Moving Systems","125","78592","1","269.2","add"
"60","RLM - EDC Moving Systems","125","78593","1","258.8","add"
"60","RLM - EDC Moving Systems","125","78594","1","244.1","add"
"60","RLM - EDC Moving Systems","125","78595","1","264.3","add"
"60","RLM - EDC Moving Systems","125","78596","1","251.9","add"
"60","RLM - EDC Moving Systems","125","78597","1","296.2","add"
"60","RLM - EDC Moving Systems","125","78598","1","257.5","add"
"60","RLM - EDC Moving Systems","125","78599","1","251.7","add"
"60","RLM - EDC Moving Systems","0","78801","1","99","add"
"60","RLM - EDC Moving Systems","0","78802","1","113.2","add"
"60","RLM - EDC Moving Systems","0","78827","1","137.9","add"
"60","RLM - EDC Moving Systems","0","78828","1","143.5","add"
"60","RLM - EDC Moving Systems","0","78829","1","99.2","add"
"60","RLM - EDC Moving Systems","0","78830","1","109.8","add"
"60","RLM - EDC Moving Systems","0","78832","1","134.9","add"
"60","RLM - EDC Moving Systems","0","78833","1","134","add"
"60","RLM - EDC Moving Systems","0","78834","1","128.4","add"
"60","RLM - EDC Moving Systems","0","78836","1","135.4","add"
"60","RLM - EDC Moving Systems","125","78837","1","228.2","add"
"60","RLM - EDC Moving Systems","0","78838","1","99","add"
"60","RLM - EDC Moving Systems","0","78839","1","129.3","add"
"60","RLM - EDC Moving Systems","99","78840","1","169","add"
"60","RLM - EDC Moving Systems","125","78841","1","210.7","add"
"60","RLM - EDC Moving Systems","125","78842","1","210.7","add"
"60","RLM - EDC Moving Systems","99","78843","1","159.4","add"
"60","RLM - EDC Moving Systems","125","78847","1","203.5","add"
"60","RLM - EDC Moving Systems","0","78850","1","65.8","add"
"60","RLM - EDC Moving Systems","125","78851","1","265","add"
"60","RLM - EDC Moving Systems","99","78852","1","155.5","add"
"60","RLM - EDC Moving Systems","99","78853","1","162.4","add"
"60","RLM - EDC Moving Systems","99","78860","1","159.1","add"
"60","RLM - EDC Moving Systems","0","78861","1","54.1","add"
"60","RLM - EDC Moving Systems","0","78870","1","82.9","add"
"60","RLM - EDC Moving Systems","125","78871","1","223.3","add"
"60","RLM - EDC Moving Systems","0","78872","1","111.3","add"
"60","RLM - EDC Moving Systems","0","78873","1","113.5","add"
"60","RLM - EDC Moving Systems","99","78877","1","172.7","add"
"60","RLM - EDC Moving Systems","0","78879","1","104.9","add"
"60","RLM - EDC Moving Systems","0","78880","1","140.5","add"
"60","RLM - EDC Moving Systems","0","78881","1","77.5","add"
"60","RLM - EDC Moving Systems","0","78883","1","72.9","add"
"60","RLM - EDC Moving Systems","0","78884","1","84","add"
"60","RLM - EDC Moving Systems","0","78885","1","91.4","add"
"60","RLM - EDC Moving Systems","0","78886","1","73.7","add"
"2","RLM - Florida Transfer & Storage","125","30401","1","211.7","add"
"2","RLM - Florida Transfer & Storage","99","30410","1","156.6","add"
"2","RLM - Florida Transfer & Storage","99","30411","1","154.8","add"
"2","RLM - Florida Transfer & Storage","0","30412","1","143.9","add"
"2","RLM - Florida Transfer & Storage","125","30413","1","238.8","add"
"2","RLM - Florida Transfer & Storage","0","30414","1","149.3","add"
"2","RLM - Florida Transfer & Storage","99","30415","1","162.3","add"
"2","RLM - Florida Transfer & Storage","0","30417","1","148","add"
"2","RLM - Florida Transfer & Storage","99","30420","1","188.8","add"
"2","RLM - Florida Transfer & Storage","99","30421","1","154.3","add"
"2","RLM - Florida Transfer & Storage","0","30423","1","149.2","add"
"2","RLM - Florida Transfer & Storage","99","30424","1","183.8","add"
"2","RLM - Florida Transfer & Storage","125","30425","1","201.9","add"
"2","RLM - Florida Transfer & Storage","125","30426","1","216.7","add"
"2","RLM - Florida Transfer & Storage","0","30427","1","133.3","add"
"2","RLM - Florida Transfer & Storage","99","30428","1","154.2","add"
"2","RLM - Florida Transfer & Storage","0","30429","1","149.6","add"
"2","RLM - Florida Transfer & Storage","125","30434","1","243","add"
"2","RLM - Florida Transfer & Storage","99","30436","1","161.2","add"
"2","RLM - Florida Transfer & Storage","99","30438","1","152.6","add"
"2","RLM - Florida Transfer & Storage","99","30439","1","185.2","add"
"2","RLM - Florida Transfer & Storage","125","30441","1","217.2","add"
"2","RLM - Florida Transfer & Storage","125","30442","1","206.5","add"
"2","RLM - Florida Transfer & Storage","99","30445","1","151.8","add"
"2","RLM - Florida Transfer & Storage","99","30446","1","170.7","add"
"2","RLM - Florida Transfer & Storage","125","30447","1","213.2","add"
"2","RLM - Florida Transfer & Storage","125","30448","1","207.5","add"
"2","RLM - Florida Transfer & Storage","99","30449","1","166.9","add"
"2","RLM - Florida Transfer & Storage","99","30450","1","189.4","add"
"2","RLM - Florida Transfer & Storage","99","30451","1","179.9","add"
"2","RLM - Florida Transfer & Storage","99","30452","1","172.9","add"
"2","RLM - Florida Transfer & Storage","0","30453","1","150.1","add"
"2","RLM - Florida Transfer & Storage","125","30454","1","222.6","add"
"2","RLM - Florida Transfer & Storage","99","30455","1","196.7","add"
"2","RLM - Florida Transfer & Storage","125","30456","1","208.6","add"
"2","RLM - Florida Transfer & Storage","99","30457","1","166.2","add"
"2","RLM - Florida Transfer & Storage","99","30458","1","173.8","add"
"2","RLM - Florida Transfer & Storage","99","30459","1","173.9","add"
"2","RLM - Florida Transfer & Storage","99","30460","1","174.3","add"
"2","RLM - Florida Transfer & Storage","99","30461","1","178.4","add"
"2","RLM - Florida Transfer & Storage","99","30464","1","194.2","add"
"2","RLM - Florida Transfer & Storage","99","30467","1","187.3","add"
"2","RLM - Florida Transfer & Storage","99","30470","1","163.1","add"
"2","RLM - Florida Transfer & Storage","99","30471","1","197","add"
"2","RLM - Florida Transfer & Storage","0","30473","1","141.1","add"
"2","RLM - Florida Transfer & Storage","99","30474","1","163.1","add"
"2","RLM - Florida Transfer & Storage","99","30475","1","162.6","add"
"2","RLM - Florida Transfer & Storage","125","30477","1","232.6","add"
"2","RLM - Florida Transfer & Storage","0","30499","1","147.2","add"
"2","RLM - Florida Transfer & Storage","0","31301","1","115","add"
"2","RLM - Florida Transfer & Storage","0","31302","1","137.8","add"
"2","RLM - Florida Transfer & Storage","99","31303","1","168","add"
"2","RLM - Florida Transfer & Storage","0","31304","1","94.4","add"
"2","RLM - Florida Transfer & Storage","0","31305","1","82.7","add"
"2","RLM - Florida Transfer & Storage","0","31307","1","142.2","add"
"2","RLM - Florida Transfer & Storage","0","31308","1","145.4","add"
"2","RLM - Florida Transfer & Storage","0","31309","1","117.8","add"
"2","RLM - Florida Transfer & Storage","0","31310","1","121","add"
"2","RLM - Florida Transfer & Storage","0","31312","1","150","add"
"2","RLM - Florida Transfer & Storage","0","31313","1","122.9","add"
"2","RLM - Florida Transfer & Storage","0","31314","1","122.6","add"
"2","RLM - Florida Transfer & Storage","0","31315","1","122.3","add"
"2","RLM - Florida Transfer & Storage","0","31316","1","114.6","add"
"2","RLM - Florida Transfer & Storage","0","31318","1","139.7","add"
"2","RLM - Florida Transfer & Storage","0","31319","1","88.6","add"
"2","RLM - Florida Transfer & Storage","0","31320","1","106.4","add"
"2","RLM - Florida Transfer & Storage","99","31321","1","157.2","add"
"2","RLM - Florida Transfer & Storage","0","31322","1","132.6","add"
"2","RLM - Florida Transfer & Storage","0","31323","1","101.5","add"
"2","RLM - Florida Transfer & Storage","0","31324","1","115.9","add"
"2","RLM - Florida Transfer & Storage","0","31326","1","146","add"
"2","RLM - Florida Transfer & Storage","0","31327","1","94.8","add"
"2","RLM - Florida Transfer & Storage","99","31328","1","155.4","add"
"2","RLM - Florida Transfer & Storage","99","31329","1","156","add"
"2","RLM - Florida Transfer & Storage","0","31331","1","93.2","add"
"2","RLM - Florida Transfer & Storage","0","31333","1","117.6","add"
"2","RLM - Florida Transfer & Storage","0","31401","1","138.2","add"
"2","RLM - Florida Transfer & Storage","0","31402","1","138.1","add"
"2","RLM - Florida Transfer & Storage","0","31403","1","138.9","add"
"2","RLM - Florida Transfer & Storage","0","31404","1","140.3","add"
"2","RLM - Florida Transfer & Storage","0","31405","1","136.9","add"
"2","RLM - Florida Transfer & Storage","0","31406","1","138.3","add"
"2","RLM - Florida Transfer & Storage","0","31407","1","139.9","add"
"2","RLM - Florida Transfer & Storage","0","31408","1","137.6","add"
"2","RLM - Florida Transfer & Storage","0","31409","1","136.4","add"
"2","RLM - Florida Transfer & Storage","0","31410","1","145.1","add"
"2","RLM - Florida Transfer & Storage","0","31411","1","141.8","add"
"2","RLM - Florida Transfer & Storage","0","31412","1","138","add"
"2","RLM - Florida Transfer & Storage","0","31414","1","140.1","add"
"2","RLM - Florida Transfer & Storage","0","31415","1","136.3","add"
"2","RLM - Florida Transfer & Storage","0","31416","1","136.1","add"
"2","RLM - Florida Transfer & Storage","0","31418","1","136.9","add"
"2","RLM - Florida Transfer & Storage","0","31419","1","128.2","add"
"2","RLM - Florida Transfer & Storage","0","31420","1","136.9","add"
"2","RLM - Florida Transfer & Storage","0","31421","1","138.9","add"
"2","RLM - Florida Transfer & Storage","0","31501","1","75","add"
"2","RLM - Florida Transfer & Storage","0","31502","1","74.5","add"
"2","RLM - Florida Transfer & Storage","0","31503","1","75.5","add"
"2","RLM - Florida Transfer & Storage","0","31510","1","102.9","add"
"2","RLM - Florida Transfer & Storage","0","31512","1","123.5","add"
"2","RLM - Florida Transfer & Storage","0","31513","1","118.8","add"
"2","RLM - Florida Transfer & Storage","0","31515","1","130.9","add"
"2","RLM - Florida Transfer & Storage","0","31516","1","84.2","add"
"2","RLM - Florida Transfer & Storage","0","31518","1","93","add"
"2","RLM - Florida Transfer & Storage","0","31519","1","126.1","add"
"2","RLM - Florida Transfer & Storage","0","31520","1","69.8","add"
"2","RLM - Florida Transfer & Storage","0","31521","1","68.8","add"
"2","RLM - Florida Transfer & Storage","0","31522","1","75.9","add"
"2","RLM - Florida Transfer & Storage","0","31523","1","66.8","add"
"2","RLM - Florida Transfer & Storage","0","31524","1","76.5","add"
"2","RLM - Florida Transfer & Storage","0","31525","1","69","add"
"2","RLM - Florida Transfer & Storage","0","31527","1","72","add"
"2","RLM - Florida Transfer & Storage","0","31532","1","129.9","add"
"2","RLM - Florida Transfer & Storage","0","31533","1","114.4","add"
"2","RLM - Florida Transfer & Storage","0","31534","1","112.4","add"
"2","RLM - Florida Transfer & Storage","0","31535","1","118.3","add"
"2","RLM - Florida Transfer & Storage","0","31537","1","42.3","add"
"2","RLM - Florida Transfer & Storage","0","31539","1","125","add"
"2","RLM - Florida Transfer & Storage","0","31542","1","66.5","add"
"2","RLM - Florida Transfer & Storage","0","31543","1","85.7","add"
"2","RLM - Florida Transfer & Storage","0","31544","1","138.6","add"
"2","RLM - Florida Transfer & Storage","0","31545","1","103.3","add"
"2","RLM - Florida Transfer & Storage","0","31546","1","101.4","add"
"2","RLM - Florida Transfer & Storage","0","31547","1","38.6","add"
"2","RLM - Florida Transfer & Storage","0","31548","1","33.8","add"
"2","RLM - Florida Transfer & Storage","0","31549","1","134.2","add"
"2","RLM - Florida Transfer & Storage","0","31550","1","90.4","add"
"2","RLM - Florida Transfer & Storage","0","31551","1","93.8","add"
"2","RLM - Florida Transfer & Storage","0","31552","1","92.9","add"
"2","RLM - Florida Transfer & Storage","0","31553","1","64.6","add"
"2","RLM - Florida Transfer & Storage","0","31554","1","113","add"
"2","RLM - Florida Transfer & Storage","0","31555","1","111.5","add"
"2","RLM - Florida Transfer & Storage","0","31556","1","88.9","add"
"2","RLM - Florida Transfer & Storage","0","31557","1","84.3","add"
"2","RLM - Florida Transfer & Storage","0","31558","1","37","add"
"2","RLM - Florida Transfer & Storage","0","31560","1","100.2","add"
"2","RLM - Florida Transfer & Storage","0","31561","1","79.6","add"
"2","RLM - Florida Transfer & Storage","0","31562","1","43","add"
"2","RLM - Florida Transfer & Storage","0","31563","1","122.1","add"
"2","RLM - Florida Transfer & Storage","0","31564","1","83.6","add"
"2","RLM - Florida Transfer & Storage","0","31565","1","53.3","add"
"2","RLM - Florida Transfer & Storage","0","31566","1","68.3","add"
"2","RLM - Florida Transfer & Storage","0","31567","1","123.5","add"
"2","RLM - Florida Transfer & Storage","0","31568","1","56.4","add"
"2","RLM - Florida Transfer & Storage","0","31569","1","42.4","add"
"2","RLM - Florida Transfer & Storage","0","31598","1","96.3","add"
"2","RLM - Florida Transfer & Storage","0","31599","1","101.3","add"
"2","RLM - Florida Transfer & Storage","0","32003","1","22.2","add"
"2","RLM - Florida Transfer & Storage","0","32004","1","24.7","add"
"2","RLM - Florida Transfer & Storage","0","32006","1","22.6","add"
"2","RLM - Florida Transfer & Storage","0","32007","1","46.1","add"
"2","RLM - Florida Transfer & Storage","0","32008","1","89.8","add"
"2","RLM - Florida Transfer & Storage","0","32009","1","27.8","add"
"2","RLM - Florida Transfer & Storage","0","32011","1","18.8","add"
"2","RLM - Florida Transfer & Storage","0","32013","1","123.6","add"
"2","RLM - Florida Transfer & Storage","0","32024","1","71.6","add"
"2","RLM - Florida Transfer & Storage","0","32025","1","67.5","add"
"2","RLM - Florida Transfer & Storage","0","32026","1","47.3","add"
"2","RLM - Florida Transfer & Storage","0","32030","1","26.1","add"
"2","RLM - Florida Transfer & Storage","0","32033","1","49.9","add"
"2","RLM - Florida Transfer & Storage","0","32034","1","33.1","add"
"2","RLM - Florida Transfer & Storage","0","32035","1","35.1","add"
"2","RLM - Florida Transfer & Storage","0","32038","1","82.3","add"
"2","RLM - Florida Transfer & Storage","0","32040","1","37.6","add"
"2","RLM - Florida Transfer & Storage","0","32041","1","25.7","add"
"2","RLM - Florida Transfer & Storage","0","32042","1","57.3","add"
"2","RLM - Florida Transfer & Storage","0","32043","1","33.4","add"
"2","RLM - Florida Transfer & Storage","0","32044","1","54.4","add"
"2","RLM - Florida Transfer & Storage","0","32046","1","29.2","add"
"2","RLM - Florida Transfer & Storage","0","32050","1","30.8","add"
"2","RLM - Florida Transfer & Storage","0","32052","1","91.5","add"
"2","RLM - Florida Transfer & Storage","0","32053","1","103.8","add"
"2","RLM - Florida Transfer & Storage","0","32054","1","58.5","add"
"2","RLM - Florida Transfer & Storage","0","32055","1","64.6","add"
"2","RLM - Florida Transfer & Storage","0","32056","1","68.3","add"
"2","RLM - Florida Transfer & Storage","0","32058","1","41.7","add"
"2","RLM - Florida Transfer & Storage","0","32059","1","104.6","add"
"2","RLM - Florida Transfer & Storage","0","32060","1","91.1","add"
"2","RLM - Florida Transfer & Storage","0","32061","1","69.7","add"
"2","RLM - Florida Transfer & Storage","0","32062","1","98.5","add"
"2","RLM - Florida Transfer & Storage","0","32063","1","31.9","add"
"2","RLM - Florida Transfer & Storage","0","32064","1","86.3","add"
"2","RLM - Florida Transfer & Storage","0","32065","1","24","add"
"2","RLM - Florida Transfer & Storage","0","32066","1","108.3","add"
"2","RLM - Florida Transfer & Storage","0","32067","1","22.3","add"
"2","RLM - Florida Transfer & Storage","0","32068","1","31.8","add"
"2","RLM - Florida Transfer & Storage","0","32071","1","105.2","add"
"2","RLM - Florida Transfer & Storage","0","32072","1","51.1","add"
"2","RLM - Florida Transfer & Storage","0","32073","1","22.2","add"
"2","RLM - Florida Transfer & Storage","0","32079","1","39.9","add"
"2","RLM - Florida Transfer & Storage","0","32080","1","49.3","add"
"2","RLM - Florida Transfer & Storage","0","32081","1","29.7","add"
"2","RLM - Florida Transfer & Storage","0","32082","1","28.1","add"
"2","RLM - Florida Transfer & Storage","0","32083","1","46.4","add"
"2","RLM - Florida Transfer & Storage","0","32084","1","47.9","add"
"2","RLM - Florida Transfer & Storage","0","32085","1","44.7","add"
"2","RLM - Florida Transfer & Storage","0","32086","1","50.8","add"
"2","RLM - Florida Transfer & Storage","0","32087","1","45.2","add"
