zip code,city,state,surcharge, local hub,sub-region, distance to hub
28036,Davidson,NC,0,Deliveright - NC,Charlotte,50.72
28037,Denver,NC,0,Deliveright - NC,Lex West,77.26
28038,Earl,NC,0,Deliveright - NC,Lex West,101.76
28052,Gastonia,NC,0,Deliveright - NC,Charlotte,84.71
28054,Gastonia,NC,0,Deliveright - NC,Charlotte,75.6
28056,Gastonia,NC,0,Deliveright - NC,Charlotte,75.1
28071,Gold Hill,NC,0,Deliveright - NC,Charlotte East,31.36
28073,Grover,NC,0,Deliveright - NC,Lex West,99.39
28075,Harrisburg,NC,0,Deliveright - NC,Charlotte East,55.23
28078,Huntersville,NC,0,Deliveright - NC,Charlotte,58.55
28079,Indian Trail,NC,0,Deliveright - NC,Charlotte East,68.08
28080,Iron Station,NC,0,Deliveright - NC,Charlotte,76.66
28081,Kannapolis,NC,0,Deliveright - NC,Charlotte,38.55
28083,Kannapolis,NC,0,Deliveright - NC,Charlotte,33.28
28086,Kings Mountain,NC,0,Deliveright - NC,Lex West,88.69
28088,Landis,NC,0,Deliveright - NC,Charlotte,30.49
28090,Lawndale,NC,0,Deliveright - NC,Lex West,89.51
28091,Lilesville,NC,0,Deliveright - NC,Fayettville,77.25
28092,Lincolnton,NC,0,Deliveright - NC,Lex West,83.03
28098,Lowell,NC,0,Deliveright - NC,Charlotte,72
28101,Mc Adenville,NC,0,Deliveright - NC,Charlotte,72.23
28103,Marshville,NC,0,Deliveright - NC,Charlotte East,90.76
28104,Matthews,NC,0,Deliveright - NC,Charlotte East,74.45
28105,Matthews,NC,0,Deliveright - NC,Charlotte East,69.17
28107,Midland,NC,0,Deliveright - NC,Charlotte East,51.25
28109,Misenheimer,NC,0,Deliveright - NC,Charlotte East,33.34
28110,Monroe,NC,0,Deliveright - NC,Charlotte East,71.74
28112,Monroe,NC,0,Deliveright - NC,Charlotte East,87.34
28115,Mooresville,NC,0,Deliveright - NC,Charlotte,41.9
28117,Mooresville,NC,0,Deliveright - NC,Charlotte,46.34
28119,Morven,NC,0,Deliveright - NC,Fayettville,99.31
28120,Mount Holly,NC,0,Deliveright - NC,Charlotte,67.6
28124,Mount Pleasant,NC,0,Deliveright - NC,Charlotte East,37.77
28125,Mount Ulla,NC,0,Deliveright - NC,Charlotte,34.54
28127,New London,NC,0,Deliveright - NC,Fayettville,34.66
28128,Norwood,NC,0,Deliveright - NC,Fayettville,54.78
28129,Oakboro,NC,0,Deliveright - NC,Fayettville,58.36
28133,Peachland,NC,0,Deliveright - NC,Fayettville,96
28134,Pineville,NC,0,Deliveright - NC,Charlotte,71.8
28135,Polkton,NC,0,Deliveright - NC,Fayettville,102.77
28137,Richfield,NC,0,Deliveright - NC,Fayettville,34.91
28138,Rockwell,NC,0,Deliveright - NC,Charlotte East,28.72
28144,Salisbury,NC,0,Deliveright - NC,Charlotte,18.22
28145,Salisbury,NC,0,Deliveright - NC,Charlotte,18.34
28146,Salisbury,NC,0,Deliveright - NC,Charlotte East,19.07
28147,Salisbury,NC,0,Deliveright - NC,Charlotte,26.9
28150,Shelby,NC,0,Deliveright - NC,Lex West,104.45
28152,Shelby,NC,0,Deliveright - NC,Lex West,103.49
28163,Stanfield,NC,0,Deliveright - NC,Charlotte East,57.67
28164,Stanley,NC,0,Deliveright - NC,Charlotte,69.25
28166,Troutman,NC,0,Deliveright - NC,Lex West,46.69
28168,Vale,NC,0,Deliveright - NC,Lex West,81.41
28169,Waco,NC,0,Deliveright - NC,Lex West,99.69
28170,Wadesboro,NC,0,Deliveright - NC,Fayettville,75.01
28173,Waxhaw,NC,0,Deliveright - NC,Charlotte East,82.94
28174,Wingate,NC,0,Deliveright - NC,Charlotte East,85.95
28201,Charlotte,NC,0,Deliveright - NC,Charlotte,61.59
28202,Charlotte,NC,0,Deliveright - NC,Charlotte East,59.32
28203,Charlotte,NC,0,Deliveright - NC,Charlotte East,61.21
28204,Charlotte,NC,0,Deliveright - NC,Charlotte East,61.13
28205,Charlotte,NC,0,Deliveright - NC,Charlotte East,57.45
28206,Charlotte,NC,0,Deliveright - NC,Charlotte East,55.62
28207,Charlotte,NC,0,Deliveright - NC,Charlotte East,62.8
28208,Charlotte,NC,0,Deliveright - NC,Charlotte,62.75
28209,Charlotte,NC,0,Deliveright - NC,Charlotte East,64.8
28210,Charlotte,NC,0,Deliveright - NC,Charlotte East,69.14
28211,Charlotte,NC,0,Deliveright - NC,Charlotte East,66.13
28212,Charlotte,NC,0,Deliveright - NC,Charlotte East,65.62
28213,Charlotte,NC,0,Deliveright - NC,Charlotte East,52.5
28214,Charlotte,NC,0,Deliveright - NC,Charlotte,64.16
28215,Charlotte,NC,0,Deliveright - NC,Charlotte East,58.58
28216,Charlotte,NC,0,Deliveright - NC,Charlotte,59.61
28217,Charlotte,NC,0,Deliveright - NC,Charlotte,64.3
28218,Charlotte,NC,0,Deliveright - NC,Charlotte,57.65
28219,Charlotte,NC,0,Deliveright - NC,Charlotte,65.23
28220,Charlotte,NC,0,Deliveright - NC,Charlotte,65.78
28221,Charlotte,NC,0,Deliveright - NC,Charlotte,52
28222,Charlotte,NC,0,Deliveright - NC,Charlotte,63.78
28223,Charlotte,NC,0,Deliveright - NC,Charlotte East,50.37
28224,Charlotte,NC,0,Deliveright - NC,Charlotte,66.29
28226,Charlotte,NC,0,Deliveright - NC,Charlotte East,69.3
28227,Charlotte,NC,0,Deliveright - NC,Charlotte East,61.33
28228,Charlotte,NC,0,Deliveright - NC,Charlotte,61.51
28229,Charlotte,NC,0,Deliveright - NC,Charlotte,59.12
28230,Charlotte,NC,0,Deliveright - NC,Charlotte,60.35
28231,Charlotte,NC,0,Deliveright - NC,Charlotte,60.12
28232,Charlotte,NC,0,Deliveright - NC,Charlotte,60.12
28233,Charlotte,NC,0,Deliveright - NC,Charlotte,60.12
28234,Charlotte,NC,0,Deliveright - NC,Charlotte,60.12
28235,Charlotte,NC,0,Deliveright - NC,Charlotte,60.12
28236,Charlotte,NC,0,Deliveright - NC,Charlotte,60.12
28237,Charlotte,NC,0,Deliveright - NC,Charlotte,60.12
28241,Charlotte,NC,0,Deliveright - NC,Charlotte,68.86
28242,Charlotte,NC,0,Deliveright - NC,Charlotte,59.88
28243,Charlotte,NC,0,Deliveright - NC,Charlotte,59.42
28244,Charlotte,NC,0,Deliveright - NC,Charlotte,61.2
28246,Charlotte,NC,0,Deliveright - NC,Charlotte,59.7
28247,Charlotte,NC,0,Deliveright - NC,Charlotte,73.51
28250,Charlotte,NC,0,Deliveright - NC,Charlotte,59.42
28253,Charlotte,NC,0,Deliveright - NC,Charlotte,52.59
28254,Charlotte,NC,0,Deliveright - NC,Charlotte,61.4
28255,Charlotte,NC,0,Deliveright - NC,Charlotte,59.42
28256,Charlotte,NC,0,Deliveright - NC,Charlotte,52.61
28258,Charlotte,NC,0,Deliveright - NC,Charlotte,59.42
28260,Charlotte,NC,0,Deliveright - NC,Charlotte,59.42
28262,Charlotte,NC,0,Deliveright - NC,Charlotte,48.85
28263,Charlotte,NC,0,Deliveright - NC,Charlotte,60.17
28265,Charlotte,NC,0,Deliveright - NC,Charlotte,59.42
28266,Charlotte,NC,0,Deliveright - NC,Charlotte,65.23
28269,Charlotte,NC,0,Deliveright - NC,Charlotte,52.57
28270,Charlotte,NC,0,Deliveright - NC,Charlotte East,73.09
28271,Charlotte,NC,0,Deliveright - NC,Charlotte,59.42
28272,Charlotte,NC,0,Deliveright - NC,Charlotte,59.42
28273,Charlotte,NC,0,Deliveright - NC,Charlotte,70.97
28274,Charlotte,NC,0,Deliveright - NC,Charlotte,63.92
28275,Charlotte,NC,0,Deliveright - NC,Charlotte,59.42
28277,Charlotte,NC,0,Deliveright - NC,Charlotte East,77.09
28278,Charlotte,NC,0,Deliveright - NC,Charlotte,74.84
28280,Charlotte,NC,0,Deliveright - NC,Charlotte,59.73
28281,Charlotte,NC,0,Deliveright - NC,Charlotte,59.83
28282,Charlotte,NC,0,Deliveright - NC,Charlotte,59.92
28284,Charlotte,NC,0,Deliveright - NC,Charlotte,59.66
28285,Charlotte,NC,0,Deliveright - NC,Charlotte,60.58
28287,Charlotte,NC,0,Deliveright - NC,Charlotte,67.57
28288,Charlotte,NC,0,Deliveright - NC,Charlotte,59.42
28289,Charlotte,NC,0,Deliveright - NC,Charlotte,59.42
28290,Charlotte,NC,0,Deliveright - NC,Charlotte,59.42
28296,Charlotte,NC,0,Deliveright - NC,Charlotte,59.42
28297,Charlotte,NC,0,Deliveright - NC,Charlotte,58.63
28299,Charlotte,NC,0,Deliveright - NC,Charlotte,57.54
28301,Fayetteville,NC,0,Deliveright - NC,Fayettville,124.71
28303,Fayetteville,NC,0,Deliveright - NC,Fayettville,122.17
28304,Fayetteville,NC,0,Deliveright - NC,Fayettville,127.89
28305,Fayetteville,NC,0,Deliveright - NC,Fayettville,125.45
28306,Fayetteville,NC,0,Deliveright - NC,Fayettville,133.1
28307,Fort Bragg,NC,0,Deliveright - NC,Fayettville,99.49
28308,Pope A F B,NC,0,Deliveright - NC,Fayettville,115.95
28310,Fort Bragg,NC,0,Deliveright - NC,Fayettville,120.73
28311,Fayetteville,NC,0,Deliveright - NC,Fayettville,123.4
28312,Fayetteville,NC,0,Deliveright - NC,Fayettville,137.75
28314,Fayetteville,NC,0,Deliveright - NC,Fayettville,113.15
28315,Aberdeen,NC,0,Deliveright - NC,Fayettville,84.53
28318,Autryville,NC,0,Deliveright - NC,Wilmington,142.8
28320,Bladenboro,NC,0,Deliveright - NC,Wilmington,160.02
28323,Bunnlevel,NC,0,Deliveright - NC,Fayettville,118.4
28326,Cameron,NC,0,Deliveright - NC,Fayettville,83.03
28327,Carthage,NC,0,Deliveright - NC,Fayettville,67.32
28328,Clinton,NC,0,Deliveright - NC,Wilmington,172.72
28332,Dublin,NC,0,Deliveright - NC,Wilmington,156.77
28334,Dunn,NC,0,Deliveright - NC,Wilmington,133.8
28337,Elizabethtown,NC,0,Deliveright - NC,Wilmington,167.14
28338,Ellerbe,NC,0,Deliveright - NC,Fayettville,73.95
28339,Erwin,NC,0,Deliveright - NC,Fayettville,120.51
28340,Fairmont,NC,0,Deliveright - NC,Wilmington,143.71
28341,Faison,NC,0,Deliveright - NC,Wilmington,173.36
28342,Falcon,NC,0,Deliveright - NC,Wilmington,139.38
28343,Gibson,NC,0,Deliveright - NC,Wilmington,106.92
28344,Godwin,NC,0,Deliveright - NC,Wilmington,140.47
28345,Hamlet,NC,0,Deliveright - NC,Fayettville,92.54
28347,Hoffman,NC,0,Deliveright - NC,Fayettville,83.11
28348,Hope Mills,NC,0,Deliveright - NC,Fayettville,123.69
28351,Laurel Hill,NC,0,Deliveright - NC,Fayettville,102.77
28352,Laurinburg,NC,0,Deliveright - NC,Wilmington,104.6
28356,Linden,NC,0,Deliveright - NC,Fayettville,125.88
28357,Lumber Bridge,NC,0,Deliveright - NC,Fayettville,112.33
28358,Lumberton,NC,0,Deliveright - NC,Wilmington,152.97
28360,Lumberton,NC,0,Deliveright - NC,Wilmington,138.26
28363,Marston,NC,0,Deliveright - NC,Fayettville,88.05
28364,Maxton,NC,0,Deliveright - NC,Wilmington,123.04
28366,Newton Grove,NC,0,Deliveright - NC,Wilmington,160.09
28369,Orrum,NC,0,Deliveright - NC,Wilmington,152.88
28371,Parkton,NC,0,Deliveright - NC,Fayettville,116.89
28372,Pembroke,NC,0,Deliveright - NC,Wilmington,132.32
28373,Pinebluff,NC,0,Deliveright - NC,Fayettville,83.49
28374,Pinehurst,NC,0,Deliveright - NC,Fayettville,76.52
28376,Raeford,NC,0,Deliveright - NC,Fayettville,99.45
28377,Red Springs,NC,0,Deliveright - NC,Wilmington,130.95
28379,Rockingham,NC,0,Deliveright - NC,Fayettville,86.19
28382,Roseboro,NC,0,Deliveright - NC,Wilmington,151.77
28383,Rowland,NC,0,Deliveright - NC,Wilmington,131.96
28384,Saint Pauls,NC,0,Deliveright - NC,Wilmington,124.45
28385,Salemburg,NC,0,Deliveright - NC,Wilmington,150.46
28386,Shannon,NC,0,Deliveright - NC,Wilmington,113.57
28387,Southern Pines,NC,0,Deliveright - NC,Fayettville,82.96
28390,Spring Lake,NC,0,Deliveright - NC,Fayettville,114.79
28391,Stedman,NC,0,Deliveright - NC,Wilmington,136.22
28392,Tar Heel,NC,0,Deliveright - NC,Wilmington,150.16
28393,Turkey,NC,0,Deliveright - NC,Wilmington,184.85
28394,Vass,NC,0,Deliveright - NC,Fayettville,93.47
28395,Wade,NC,0,Deliveright - NC,Wilmington,134.01
28396,Wagram,NC,0,Deliveright - NC,Fayettville,95.83
28398,Warsaw,NC,0,Deliveright - NC,Wilmington,183.22
28399,White Oak,NC,0,Deliveright - NC,Wilmington,155.04
28401,Wilmington,NC,0,Deliveright - NC,Wilmington,216.19
28403,Wilmington,NC,0,Deliveright - NC,Wilmington,219.89
28405,Wilmington,NC,0,Deliveright - NC,Wilmington,240.56
28409,Wilmington,NC,0,Deliveright - NC,Wilmington,223.31
28411,Wilmington,NC,0,Deliveright - NC,Wilmington,239.92
28412,Wilmington,NC,0,Deliveright - NC,Wilmington,222.05
28420,Ash,NC,0,Deliveright - NC,Wilmington,198.21
28421,Atkinson,NC,0,Deliveright - NC,Wilmington,186.35
28422,Bolivia,NC,0,Deliveright - NC,Wilmington,218.93
28423,Bolton,NC,0,Deliveright - NC,Wilmington,189.11
28425,Burgaw,NC,0,Deliveright - NC,Wilmington,219.25
28428,Carolina Beach,NC,0,Deliveright - NC,Wilmington,229.57
28429,Castle Hayne,NC,0,Deliveright - NC,Wilmington,233.53
28430,Cerro Gordo,NC,0,Deliveright - NC,Wilmington,165.11
28431,Chadbourn,NC,0,Deliveright - NC,Wilmington,163.3
28432,Clarendon,NC,0,Deliveright - NC,Wilmington,177.95
28433,Clarkton,NC,0,Deliveright - NC,Wilmington,168.36
28434,Council,NC,0,Deliveright - NC,Wilmington,195.07
28435,Currie,NC,0,Deliveright - NC,Wilmington,214.16
28436,Delco,NC,0,Deliveright - NC,Wilmington,198.02
28438,Evergreen,NC,0,Deliveright - NC,Wilmington,157.21
28439,Fair Bluff,NC,0,Deliveright - NC,Wilmington,155.05
28441,Garland,NC,0,Deliveright - NC,Wilmington,159.61
28442,Hallsboro,NC,0,Deliveright - NC,Wilmington,177.94
28443,Hampstead,NC,0,Deliveright - NC,Wilmington,240.87
28444,Harrells,NC,0,Deliveright - NC,Wilmington,169.85
28445,Holly Ridge,NC,0,Deliveright - NC,Wilmington,236.77
28447,Ivanhoe,NC,0,Deliveright - NC,Wilmington,182.76
28448,Kelly,NC,0,Deliveright - NC,Wilmington,181.53
28450,Lake Waccamaw,NC,0,Deliveright - NC,Wilmington,188.97
28451,Leland,NC,0,Deliveright - NC,Wilmington,206.11
28452,Longwood,NC,0,Deliveright - NC,Wilmington,198.57
28453,Magnolia,NC,0,Deliveright - NC,Wilmington,191.42
28454,Maple Hill,NC,0,Deliveright - NC,Wilmington,226.96
28455,Nakina,NC,0,Deliveright - NC,Wilmington,190.4
28456,Riegelwood,NC,0,Deliveright - NC,Wilmington,197.77
28457,Rocky Point,NC,0,Deliveright - NC,Wilmington,227.21
28458,Rose Hill,NC,0,Deliveright - NC,Wilmington,199.81
28460,Sneads Ferry,NC,0,Deliveright - NC,Wilmington,249.86
28461,Southport,NC,0,Deliveright - NC,Wilmington,226.7
28462,Supply,NC,0,Deliveright - NC,Wilmington,209.14
28463,Tabor City,NC,0,Deliveright - NC,Wilmington,176.51
28465,Oak Island,NC,0,Deliveright - NC,Wilmington,228.62
28466,Wallace,NC,0,Deliveright - NC,Wilmington,214.42
28467,Calabash,NC,0,Deliveright - NC,Myrtle,205.38
28468,Sunset Beach,NC,0,Deliveright - NC,Myrtle,208.23
28469,Ocean Isle Beach,NC,0,Deliveright - NC,Myrtle,204.55
28470,Shallotte,NC,0,Deliveright - NC,Wilmington,204.02
28472,Whiteville,NC,0,Deliveright - NC,Wilmington,169.05
28478,Willard,NC,0,Deliveright - NC,Wilmington,213.73
28479,Winnabow,NC,0,Deliveright - NC,Wilmington,218.57
28480,Wrightsville Beach,NC,0,Deliveright - NC,Wilmington,243.2
28601,Hickory,NC,0,Deliveright - NC,Lex West,67.09
28602,Hickory,NC,0,Deliveright - NC,Lex West,69.81
28604,Banner Elk,NC,0,Deliveright - NC,Boone NW,120.14
28605,Blowing Rock,NC,0,Deliveright - NC,Boone NW,113.55
28606,Boomer,NC,0,Deliveright - NC,Boone NW,86.87
28607,Boone,NC,0,Deliveright - NC,Boone NW,104.49
28609,Catawba,NC,0,Deliveright - NC,Lex West,54.78
